id,city,date,time,severity,weather_condition,road_condition,num_vehicles,latitude,longitude
2062,Houston,2023-11-16,19:55,Low,Rain,Dry,3,31.0837,-113.3233
2063,San Diego,2021-03-22,21:04,Low,Snow,Slippery,5,25.8016,-88.0766
2064,Los Angeles,2023-07-12,13:00,Low,Clear,Wet,4,40.8577,-78.379
2065,Los Angeles,2022-07-12,06:13,Low,Fog,Icy,1,26.3684,-96.8985
2066,Charlotte,2022-09-26,06:40,Low,Clear,Under Construction,1,38.5098,-83.7603
2067,Indianapolis,2023-08-31,07:24,High,Rain,Dry,2,33.5835,-70.4235
2068,Los Angeles,2022-09-04,19:11,Low,Cloudy,Wet,2,28.965,-116.8167
2069,New York,2023-12-29,19:03,Low,Rain,Dry,4,29.9476,-97.3057
2070,Dallas,2021-11-02,15:28,Low,Cloudy,Dry,1,25.7313,-104.5685
2071,Houston,2022-04-30,12:51,Low,Rain,Dry,5,38.418,-121.4812
2072,New York,2023-08-11,13:20,Low,Clear,Dry,5,47.211,-120.6482
2073,New York,2023-08-03,08:29,Medium,Clear,Dry,2,27.1511,-111.3819
2074,Phoenix,2023-02-19,15:47,High,Rain,Dry,2,27.7589,-80.1782
2075,Dallas,2022-06-04,10:59,Low,Clear,Dry,4,27.5521,-113.3064
2076,Houston,2021-05-21,13:00,Low,Clear,Under Construction,2,43.9762,-82.502
2077,Columbus,2022-08-24,20:59,Low,Clear,Wet,1,28.3136,-112.5836
2078,Indianapolis,2022-07-07,18:09,High,Rain,Dry,3,32.0171,-79.1888
2079,San Antonio,2023-08-30,20:24,Low,Clear,Wet,3,32.2635,-110.3182
2080,San Diego,2021-09-25,13:05,Medium,Clear,Wet,2,31.218,-104.0628
2081,New York,2023-01-06,15:22,Low,Clear,Wet,1,32.3524,-73.6327
2082,Philadelphia,2021-07-06,07:27,Medium,Fog,Dry,5,43.4537,-75.9854
2083,Austin,2022-06-07,13:27,High,Rain,Dry,2,35.663,-70.0454
2084,Chicago,2021-01-20,14:17,Low,Rain,Dry,5,47.4577,-71.2105
2085,Chicago,2021-08-13,15:31,High,Clear,Dry,1,26.1581,-92.2934
2086,Columbus,2023-12-20,21:49,High,Clear,Under Construction,2,44.1729,-81.158
2087,Phoenix,2022-04-17,09:17,Low,Cloudy,Dry,2,27.6972,-92.1476
2088,Houston,2023-12-17,12:17,Low,Snow,Dry,2,29.5839,-84.2037
2089,Columbus,2021-10-31,20:22,Low,Clear,Dry,1,25.4743,-93.4757
2090,Dallas,2023-02-11,09:18,High,Rain,Wet,5,25.1111,-95.1598
2091,Houston,2021-07-04,07:07,Low,Rain,Slippery,1,33.8431,-82.8456
2092,Dallas,2021-11-08,19:08,Low,Rain,Icy,5,46.7366,-91.9872
2093,New York,2023-07-31,18:39,Low,Fog,Dry,5,47.7468,-72.5503
2094,Chicago,2023-05-21,13:16,Low,Clear,Wet,5,36.8461,-86.4166
2095,New York,2022-05-26,12:56,High,Hail,Dry,1,37.038,-117.5715
2096,San Diego,2021-07-09,17:35,Medium,Clear,Dry,5,47.1456,-105.9296
2097,Austin,2021-02-07,08:16,Medium,Clear,Dry,2,31.3879,-100.622
2098,San Antonio,2023-07-04,10:36,Low,Rain,Wet,4,34.9347,-114.29
2099,New York,2021-04-20,06:35,High,Fog,Icy,5,45.9357,-86.1866
2100,Los Angeles,2021-11-08,21:41,Medium,Cloudy,Dry,1,28.4337,-75.6845
2101,Phoenix,2021-10-16,03:22,Low,Clear,Dry,2,35.7541,-80.9372
2102,Houston,2023-01-05,16:12,Low,Cloudy,Dry,4,25.4001,-106.6777
2103,Philadelphia,2021-11-23,16:49,Low,Fog,Dry,1,40.7922,-73.2101
2104,Chicago,2021-12-28,19:20,Low,Rain,Slippery,1,45.3175,-118.8367
2105,Houston,2021-12-21,08:16,Low,Clear,Wet,5,28.2965,-117.4934
2106,Columbus,2021-07-03,18:47,Low,Cloudy,Wet,4,26.5788,-117.3423
2107,Charlotte,2021-03-02,17:16,Medium,Clear,Wet,4,42.2829,-110.3318
2108,New York,2022-06-14,10:46,High,Rain,Slippery,4,34.6361,-110.6243
2109,New York,2022-09-07,12:01,Low,Clear,Dry,2,47.1729,-105.9254
2110,Philadelphia,2021-11-01,09:22,Medium,Rain,Dry,2,28.7532,-105.4718
2111,Austin,2021-07-27,18:08,Medium,Clear,Dry,1,36.7159,-77.9402
2112,Dallas,2023-03-05,21:59,Medium,Clear,Dry,1,46.997,-89.6871
2113,Jacksonville,2023-06-25,20:26,Medium,Snow,Dry,5,31.7494,-97.7118
2114,New York,2021-06-14,17:37,Low,Clear,Dry,1,43.5444,-106.228
2115,New York,2023-09-17,23:09,Low,Clear,Dry,1,32.0665,-100.1976
2116,Los Angeles,2023-02-14,15:07,Low,Rain,Icy,5,41.9799,-103.4734
2117,Los Angeles,2023-01-01,09:50,High,Rain,Dry,3,39.7848,-117.427
2118,San Antonio,2021-09-11,06:45,Medium,Rain,Dry,2,35.6628,-121.8689
2119,Chicago,2023-05-29,08:14,Medium,Clear,Slippery,5,43.5447,-84.3512
2120,Austin,2023-12-18,14:37,Medium,Windy,Dry,1,32.9883,-116.8863
2121,New York,2021-07-26,23:11,High,Clear,Dry,3,26.892,-84.2372
2122,Dallas,2022-05-22,20:07,Low,Rain,Under Construction,4,25.0964,-72.8097
2123,Dallas,2023-10-15,07:45,High,Clear,Under Construction,2,28.7526,-70.0259
2124,Philadelphia,2022-02-17,06:28,Medium,Rain,Under Construction,1,27.0577,-107.6468
2125,Charlotte,2021-01-28,08:58,High,Clear,Icy,4,42.1934,-91.3359
2126,Houston,2023-08-14,18:35,Medium,Clear,Wet,4,45.3344,-113.9094
2127,Indianapolis,2022-12-28,17:39,High,Fog,Dry,5,39.9043,-78.0391
2128,Jacksonville,2023-08-14,19:21,High,Rain,Dry,4,32.8367,-104.4397
2129,Phoenix,2021-12-06,17:01,Low,Rain,Slippery,4,37.0195,-121.8199
2130,San Jose,2021-10-09,18:38,Medium,Rain,Slippery,1,34.8153,-93.2687
2131,Houston,2023-11-15,06:39,High,Clear,Dry,5,45.2197,-91.4199
2132,San Jose,2023-02-26,09:31,Medium,Rain,Icy,1,35.2904,-100.2003
2133,Los Angeles,2021-08-06,20:00,Low,Clear,Wet,5,33.4257,-103.7013
2134,San Diego,2023-10-23,02:10,Medium,Clear,Icy,2,29.9056,-101.4464
2135,New York,2022-01-17,07:52,Medium,Fog,Dry,4,37.6842,-77.9604
2136,New York,2022-06-16,12:30,High,Rain,Dry,4,39.2541,-115.8435
2137,Charlotte,2023-01-17,17:56,Low,Clear,Dry,4,45.5769,-79.1805
2138,Charlotte,2023-03-07,05:30,Low,Clear,Under Construction,5,42.6374,-75.575
2139,Dallas,2021-11-17,09:13,Medium,Rain,Slippery,5,28.1499,-93.8249
2140,New York,2022-08-23,14:14,Low,Clear,Dry,1,43.7231,-105.5476
2141,Chicago,2022-04-14,04:06,Low,Rain,Dry,5,47.7507,-85.6891
2142,Los Angeles,2023-04-08,18:15,High,Rain,Dry,3,37.6489,-117.1394
2143,Columbus,2022-10-30,01:07,Low,Rain,Dry,2,36.2834,-79.3463
2144,Chicago,2023-05-20,20:07,Low,Clear,Wet,1,28.1468,-81.9377
2145,Austin,2023-07-09,21:21,Low,Rain,Icy,4,36.6539,-104.249
2146,Charlotte,2022-06-16,07:54,Low,Rain,Wet,2,30.2229,-102.0657
2147,Houston,2021-11-11,10:18,Medium,Windy,Icy,4,42.7828,-97.6347
2148,New York,2021-03-17,11:28,Medium,Clear,Wet,1,33.318,-80.1135
2149,San Jose,2023-09-12,14:41,Medium,Fog,Dry,4,32.3152,-71.1076
2150,Columbus,2023-12-22,01:11,Low,Clear,Dry,3,41.2306,-87.0706
2151,Los Angeles,2023-02-25,04:36,Low,Fog,Wet,4,47.5691,-75.5378
2152,Chicago,2022-01-16,15:53,Low,Clear,Dry,1,35.2423,-75.5969
2153,Jacksonville,2022-02-28,07:04,Medium,Cloudy,Dry,5,47.2386,-101.1539
2154,San Antonio,2023-05-06,17:22,Low,Rain,Wet,4,38.9698,-100.8653
2155,Charlotte,2021-03-03,19:33,Medium,Clear,Wet,2,26.3233,-104.6003
2156,New York,2023-01-29,18:16,Medium,Rain,Slippery,5,42.7561,-97.3382
2157,Chicago,2023-05-07,18:57,High,Clear,Dry,1,32.2282,-86.5458
2158,Dallas,2022-10-21,12:03,Medium,Cloudy,Dry,3,32.918,-113.7432
2159,New York,2021-06-07,15:55,High,Rain,Dry,2,35.9677,-77.2637
2160,Los Angeles,2021-09-24,13:13,Medium,Clear,Wet,4,27.3756,-82.398
2161,Columbus,2023-08-10,19:41,Medium,Clear,Dry,4,28.7808,-81.4692
2162,Chicago,2021-11-19,16:34,Low,Snow,Dry,5,30.3518,-102.5106
2163,New York,2021-08-01,19:37,Medium,Snow,Dry,2,42.1782,-70.2651
2164,Los Angeles,2021-01-29,06:56,Medium,Clear,Icy,1,34.713,-120.6858
2165,Columbus,2021-05-27,13:56,Low,Clear,Under Construction,4,46.2486,-98.8263
2166,New York,2021-03-22,20:43,Low,Rain,Dry,4,44.208,-112.4559
2167,Jacksonville,2022-07-27,11:14,High,Clear,Wet,4,34.9643,-109.4334
2168,New York,2021-01-11,14:36,Low,Cloudy,Dry,2,45.2625,-89.9793
2169,Los Angeles,2022-10-28,06:38,Medium,Clear,Wet,4,29.1442,-77.2187
2170,Austin,2021-11-24,20:07,Low,Rain,Dry,5,43.7934,-118.906
2171,Houston,2023-06-01,18:28,Low,Clear,Slippery,5,39.824,-103.4933
2172,San Antonio,2022-02-25,16:16,Medium,Clear,Dry,1,36.6303,-93.6012
2173,Dallas,2022-09-10,19:26,High,Fog,Icy,1,28.9019,-93.6267
2174,Jacksonville,2021-07-31,15:53,Medium,Clear,Icy,3,42.8625,-72.8862
2175,Los Angeles,2022-05-03,16:17,Medium,Clear,Dry,2,33.0154,-111.9937
2176,Los Angeles,2022-02-27,07:10,Low,Clear,Dry,3,32.9132,-71.3819
2177,Los Angeles,2021-08-21,16:46,Low,Clear,Wet,1,30.1988,-100.9494
2178,Philadelphia,2023-10-30,19:51,Medium,Clear,Dry,2,29.4332,-113.5655
2179,San Antonio,2022-05-20,12:10,Low,Snow,Dry,5,42.1723,-94.005
2180,Indianapolis,2022-04-18,07:53,Low,Clear,Dry,5,26.3232,-81.4361
2181,San Antonio,2023-03-16,10:55,Medium,Hail,Dry,2,47.2406,-101.1226
2182,San Antonio,2021-06-04,13:19,Low,Clear,Dry,2,38.6918,-76.9179
2183,Houston,2021-07-10,15:57,Medium,Fog,Wet,2,34.097,-118.0473
2184,Los Angeles,2022-04-15,06:23,Medium,Cloudy,Slippery,3,35.8894,-114.1405
2185,Los Angeles,2023-11-08,16:25,Low,Cloudy,Wet,5,34.7916,-98.6744
2186,San Antonio,2022-04-14,02:36,Medium,Snow,Slippery,3,45.1149,-107.9349
2187,New York,2022-01-27,07:06,Medium,Snow,Dry,3,27.164,-111.086
2188,New York,2021-10-13,06:40,Low,Snow,Wet,4,36.1576,-91.2535
2189,Indianapolis,2021-10-14,09:38,Low,Fog,Slippery,2,47.3272,-95.9106
2190,San Antonio,2022-04-29,18:16,Medium,Fog,Wet,1,38.5861,-83.7304
2191,Phoenix,2021-01-16,10:34,Low,Rain,Dry,5,29.5603,-111.1336
2192,San Antonio,2022-04-26,18:37,Medium,Clear,Dry,5,46.6834,-113.3717
2193,Los Angeles,2023-08-15,18:42,Medium,Clear,Wet,5,43.069,-103.3176
2194,Dallas,2023-12-16,14:53,Low,Fog,Wet,4,28.1044,-80.9961
2195,Houston,2021-02-06,18:17,Low,Rain,Dry,3,46.2515,-77.1623
2196,San Jose,2022-10-16,18:05,Low,Rain,Dry,3,25.1983,-116.4729
2197,San Diego,2022-01-11,11:50,Medium,Clear,Slippery,3,35.2861,-93.2715
2198,Columbus,2022-01-22,16:16,Medium,Clear,Slippery,2,30.6507,-107.7766
2199,San Antonio,2022-08-12,15:11,Medium,Rain,Wet,4,28.9155,-85.9315
2200,New York,2021-03-23,07:25,High,Cloudy,Icy,1,47.1461,-103.2121
2201,Jacksonville,2022-02-02,08:30,Medium,Clear,Dry,1,26.1478,-82.4666
2202,Los Angeles,2022-03-26,09:48,Medium,Clear,Dry,4,27.1539,-72.6188
2203,Dallas,2022-04-01,12:00,Medium,Clear,Wet,4,36.1746,-120.0619
2204,Charlotte,2023-03-31,09:07,Medium,Snow,Dry,4,45.0171,-101.672
2205,Charlotte,2022-03-24,18:45,Low,Rain,Dry,2,29.5974,-99.9697
2206,New York,2023-06-30,19:42,Low,Clear,Under Construction,2,43.0895,-116.0374
2207,Indianapolis,2022-06-15,10:05,Low,Cloudy,Wet,4,33.0262,-75.2037
2208,Los Angeles,2022-08-13,06:47,Low,Rain,Slippery,5,33.3263,-72.5469
2209,Los Angeles,2021-03-06,12:44,Low,Clear,Wet,1,43.8322,-76.24
2210,Chicago,2021-05-23,13:54,Medium,Clear,Under Construction,4,39.2536,-92.6391
2211,New York,2021-12-20,10:11,Low,Rain,Dry,3,42.7444,-117.956
2212,Chicago,2023-10-14,07:17,Medium,Fog,Wet,4,38.1698,-98.671
2213,Chicago,2021-01-23,07:55,Medium,Fog,Dry,2,34.6145,-92.4734
2214,Los Angeles,2022-07-30,17:11,Medium,Fog,Dry,1,47.5228,-121.8329
2215,Chicago,2022-11-26,08:55,High,Rain,Slippery,2,27.1015,-84.2421
2216,San Antonio,2022-04-26,10:37,High,Clear,Icy,4,37.2735,-108.3838
2217,Jacksonville,2023-05-26,04:31,Medium,Fog,Dry,4,36.6193,-74.8605
2218,New York,2022-06-21,09:29,Medium,Clear,Icy,3,45.2048,-108.6668
2219,San Diego,2023-04-29,20:08,Low,Clear,Wet,1,33.4581,-106.5594
2220,Phoenix,2021-06-28,14:52,Medium,Clear,Dry,4,35.9337,-85.8195
2221,Chicago,2021-08-14,01:33,Low,Rain,Icy,5,33.8564,-106.9171
2222,Columbus,2022-04-29,11:48,Low,Cloudy,Dry,2,35.2168,-74.428
2223,Houston,2023-11-09,09:01,Medium,Rain,Dry,4,35.8331,-80.8442
2224,Los Angeles,2021-09-04,15:08,Low,Clear,Slippery,5,39.7746,-81.6427
2225,Phoenix,2021-02-03,18:28,Medium,Clear,Wet,3,40.5538,-79.9664
2226,Los Angeles,2021-04-06,12:48,Medium,Clear,Icy,5,40.9528,-76.8402
2227,New York,2023-10-29,18:25,High,Fog,Wet,1,44.4084,-88.8864
2228,Dallas,2021-10-10,07:07,Low,Rain,Wet,1,37.5365,-101.1234
2229,Los Angeles,2023-06-26,02:25,High,Fog,Dry,2,38.2912,-71.9678
2230,San Antonio,2021-01-31,13:51,Low,Snow,Icy,1,40.4768,-92.5342
2231,Los Angeles,2021-11-24,13:35,Medium,Hail,Icy,2,35.664,-98.2079
2232,Jacksonville,2021-01-13,14:52,Medium,Clear,Wet,2,25.6948,-84.6659
2233,San Diego,2022-04-26,22:05,Low,Clear,Wet,5,40.9236,-116.1264
2234,Indianapolis,2023-01-05,18:39,Medium,Windy,Wet,1,39.1894,-79.3846
2235,Los Angeles,2023-06-19,08:23,Medium,Clear,Under Construction,2,37.9125,-95.3433
2236,Austin,2022-07-24,17:15,Medium,Fog,Wet,1,35.7159,-93.9836
2237,Charlotte,2023-04-29,13:55,Low,Clear,Wet,2,40.5894,-104.1255
2238,San Jose,2023-12-17,15:48,High,Clear,Wet,3,45.2971,-91.7922
2239,Phoenix,2021-10-18,20:41,Low,Clear,Dry,1,27.6321,-119.1712
2240,New York,2021-11-16,12:19,High,Clear,Wet,5,25.7232,-88.6877
2241,Los Angeles,2021-05-15,13:25,Low,Cloudy,Wet,3,44.1572,-78.1927
2242,San Diego,2022-10-31,18:01,Low,Clear,Wet,5,47.2166,-72.5267
2243,San Diego,2022-01-12,17:29,Low,Clear,Dry,5,40.7647,-84.5999
2244,Austin,2023-02-28,20:10,Medium,Clear,Wet,5,28.0698,-121.1294
2245,San Jose,2021-09-03,13:40,Low,Cloudy,Dry,3,31.4541,-110.6462
2246,San Diego,2023-02-21,16:11,Low,Rain,Icy,4,45.6998,-117.7764
2247,Austin,2021-01-23,18:18,High,Clear,Dry,3,29.9438,-90.9731
2248,Indianapolis,2021-07-04,21:09,Medium,Clear,Dry,3,38.1072,-100.9364
2249,San Diego,2021-05-01,09:24,Medium,Clear,Icy,2,33.635,-115.0862
2250,Los Angeles,2022-09-24,03:22,Medium,Clear,Icy,5,43.7485,-80.9318
2251,Columbus,2022-07-25,17:15,High,Clear,Slippery,5,37.576,-115.8195
2252,Phoenix,2023-07-15,23:15,Low,Fog,Dry,2,47.0968,-109.9973
2253,Houston,2021-03-20,12:51,Medium,Hail,Dry,5,26.6949,-102.6127
2254,Indianapolis,2022-09-28,15:31,High,Rain,Dry,1,46.8803,-112.3282
2255,Indianapolis,2023-12-11,12:10,Medium,Clear,Dry,4,26.6714,-98.4073
2256,Chicago,2023-04-16,07:57,Medium,Rain,Slippery,5,40.118,-113.9754
2257,Philadelphia,2022-05-23,08:48,Medium,Hail,Wet,4,41.3327,-98.5511
2258,Houston,2022-01-19,11:49,Low,Clear,Wet,1,37.0349,-76.9195
2259,Los Angeles,2022-05-31,20:52,Low,Rain,Wet,5,26.9467,-70.4658
2260,Columbus,2023-04-05,00:00,Low,Clear,Under Construction,4,46.3888,-114.3667
2261,Dallas,2021-05-18,22:19,Medium,Snow,Slippery,5,26.6265,-106.373
2262,Philadelphia,2021-02-04,08:51,Low,Cloudy,Icy,4,28.0451,-91.2453
2263,San Diego,2023-06-10,17:53,Low,Fog,Wet,2,31.8276,-121.4095
2264,Los Angeles,2021-11-06,05:11,High,Clear,Slippery,4,34.8465,-72.9947
2265,Philadelphia,2021-07-29,16:16,Medium,Clear,Slippery,5,46.188,-71.0922
2266,Chicago,2021-03-11,17:54,Medium,Snow,Dry,3,30.6581,-73.3674
2267,New York,2023-07-08,16:26,Medium,Rain,Under Construction,2,42.427,-88.1149
2268,Chicago,2022-08-18,20:00,Medium,Clear,Dry,2,32.3137,-71.853
2269,Chicago,2022-02-02,13:39,Medium,Clear,Dry,4,29.5183,-113.183
2270,New York,2023-10-14,23:22,Medium,Fog,Icy,2,47.218,-114.3761
2271,Jacksonville,2022-11-15,19:47,Medium,Clear,Dry,4,29.4477,-98.0997
2272,Austin,2022-01-24,10:11,High,Clear,Icy,3,37.6489,-121.9956
2273,Houston,2022-07-09,13:01,High,Clear,Dry,2,32.2499,-118.5842
2274,Houston,2021-01-11,17:30,Low,Fog,Dry,4,39.4871,-71.1722
2275,Los Angeles,2023-01-02,06:44,Medium,Snow,Wet,1,31.1636,-102.0566
2276,New York,2022-06-08,03:52,Medium,Rain,Dry,5,42.0657,-84.0962
2277,Houston,2021-07-15,10:53,Low,Snow,Dry,3,30.7242,-87.3469
2278,Austin,2023-03-27,04:31,Low,Clear,Wet,1,41.487,-105.4155
2279,Indianapolis,2022-10-01,06:17,High,Clear,Slippery,5,28.4411,-117.7654
2280,Chicago,2021-02-19,17:37,Medium,Fog,Wet,1,30.4866,-102.6692
2281,San Antonio,2023-03-29,17:17,Medium,Clear,Dry,5,25.2863,-101.6294
2282,New York,2021-11-19,16:21,High,Clear,Dry,5,29.7529,-111.4064
2283,New York,2022-04-30,11:26,Low,Clear,Under Construction,3,31.0639,-120.9254
2284,San Jose,2023-11-05,20:48,Medium,Clear,Wet,5,37.843,-70.3952
2285,Indianapolis,2021-03-29,16:02,Medium,Rain,Wet,5,44.2992,-79.2391
2286,New York,2022-08-01,20:05,Medium,Cloudy,Icy,4,27.306,-104.5651
2287,New York,2022-07-19,15:35,Low,Clear,Dry,1,27.5631,-87.8777
2288,Austin,2021-03-08,10:29,Medium,Clear,Dry,2,38.8143,-97.54
2289,Chicago,2021-01-15,13:17,Low,Rain,Wet,1,44.8615,-86.6974
2290,Los Angeles,2021-10-09,21:57,Medium,Clear,Dry,1,43.9261,-92.2407
2291,Columbus,2022-05-15,15:26,Medium,Clear,Dry,4,29.1354,-105.0107
2292,Los Angeles,2023-02-09,21:23,Low,Fog,Dry,5,31.9278,-115.2535
2293,Houston,2023-09-23,19:58,Low,Clear,Dry,3,46.3469,-119.3046
2294,Los Angeles,2022-04-30,03:25,High,Clear,Dry,5,45.4033,-117.438
2295,San Antonio,2023-05-29,09:00,Medium,Clear,Dry,1,38.6244,-70.6013
2296,San Diego,2021-05-01,19:15,Low,Clear,Wet,3,28.6358,-111.5984
2297,Houston,2023-08-01,18:36,Medium,Clear,Dry,2,47.291,-119.8337
2298,Jacksonville,2023-12-29,12:08,Medium,Cloudy,Slippery,3,40.2165,-108.5949
2299,Indianapolis,2022-07-14,23:37,Low,Clear,Wet,5,31.4749,-107.1637
2300,New York,2022-11-06,08:05,Low,Rain,Wet,5,33.9537,-89.279
2301,Jacksonville,2023-12-21,08:56,Low,Clear,Under Construction,2,44.94,-90.9499
2302,San Antonio,2023-01-30,07:31,Low,Rain,Dry,2,47.2987,-100.7638
2303,Philadelphia,2023-05-11,19:19,Low,Clear,Dry,2,42.4287,-75.1065
2304,Chicago,2023-04-12,01:12,High,Clear,Dry,1,33.6126,-111.6495
2305,San Diego,2021-01-09,05:14,Medium,Clear,Dry,1,32.2688,-119.1936
2306,Chicago,2023-12-15,12:03,Low,Clear,Dry,5,32.5071,-98.9984
2307,Indianapolis,2022-06-28,05:24,Medium,Clear,Dry,3,40.9711,-70.6493
2308,Dallas,2023-08-16,15:20,Low,Cloudy,Dry,5,39.6562,-94.3611
2309,Chicago,2023-06-10,22:59,Medium,Rain,Dry,4,45.359,-93.2061
2310,San Antonio,2022-02-03,20:45,Low,Rain,Dry,5,46.9614,-102.5387
2311,Indianapolis,2023-08-18,04:11,High,Rain,Icy,1,37.4674,-109.2932
2312,Philadelphia,2021-01-13,19:06,Low,Rain,Dry,2,29.9913,-77.7839
2313,Dallas,2021-10-22,17:38,Low,Rain,Dry,4,31.6492,-119.9243
2314,Los Angeles,2021-10-01,10:48,Low,Snow,Under Construction,4,39.1982,-91.1256
2315,Phoenix,2022-01-18,09:28,Low,Cloudy,Dry,5,44.9517,-88.1113
2316,Los Angeles,2021-04-06,07:43,Medium,Clear,Under Construction,1,34.7354,-112.1773
2317,New York,2021-12-25,14:18,High,Rain,Dry,5,37.0812,-75.7482
2318,Chicago,2021-01-19,19:30,Low,Clear,Icy,3,27.9173,-101.7718
2319,Dallas,2023-06-26,10:36,Medium,Clear,Under Construction,1,25.6775,-84.7357
2320,Los Angeles,2023-03-17,19:15,Low,Fog,Dry,2,46.0131,-96.3763
2321,Charlotte,2023-08-16,13:13,Medium,Fog,Wet,1,46.9637,-101.1059
2322,Charlotte,2022-09-04,18:01,Medium,Clear,Dry,2,33.7044,-120.2032
2323,Austin,2022-10-04,07:32,Low,Clear,Wet,1,39.7272,-80.8636
2324,Columbus,2022-09-02,18:08,Low,Rain,Slippery,4,42.9745,-102.9252
2325,New York,2021-12-09,12:26,Medium,Clear,Slippery,2,25.3172,-119.9195
2326,San Diego,2023-04-10,08:32,Low,Snow,Icy,4,45.3099,-80.6359
2327,Philadelphia,2023-04-24,18:18,Low,Rain,Wet,2,27.4032,-73.8838
2328,Philadelphia,2023-09-20,18:53,Low,Windy,Icy,3,38.7711,-85.2846
2329,San Antonio,2023-05-26,03:47,Low,Clear,Slippery,5,41.1506,-87.5844
2330,Columbus,2021-10-20,19:49,Low,Clear,Wet,5,30.917,-102.1877
2331,Philadelphia,2021-09-25,06:45,Medium,Cloudy,Icy,1,40.1923,-74.6681
2332,Charlotte,2022-11-06,16:35,Low,Clear,Wet,2,40.7563,-99.2793
2333,Austin,2021-12-01,07:12,High,Fog,Dry,4,31.9039,-79.011
2334,Houston,2021-11-27,11:45,Medium,Rain,Icy,5,37.1062,-74.7323
2335,San Diego,2021-09-21,08:33,Medium,Clear,Wet,3,26.55,-94.8479
2336,Los Angeles,2023-02-27,17:46,Medium,Rain,Dry,3,35.7534,-71.0638
2337,San Diego,2022-07-10,12:48,Medium,Rain,Wet,5,42.826,-101.8853
2338,San Antonio,2022-05-10,22:54,High,Clear,Dry,1,26.166,-93.7638
2339,Houston,2021-10-16,12:24,Low,Clear,Dry,3,41.8465,-86.412
2340,Phoenix,2023-04-13,22:21,High,Cloudy,Dry,3,45.4348,-103.6926
2341,Los Angeles,2021-12-19,09:27,Low,Clear,Dry,5,43.0986,-100.4239
2342,Dallas,2023-12-24,20:18,Low,Clear,Dry,3,27.4498,-112.8935
2343,New York,2022-06-10,20:16,Medium,Rain,Slippery,1,28.3056,-77.9024
2344,Charlotte,2022-02-18,08:26,High,Clear,Icy,3,43.8734,-76.9023
2345,Houston,2021-05-11,13:15,Low,Rain,Icy,3,28.5393,-110.9676
2346,Austin,2023-04-23,05:02,Low,Clear,Wet,5,30.1368,-70.8778
2347,Los Angeles,2022-07-24,18:13,Medium,Rain,Dry,1,43.9445,-97.2672
2348,Austin,2023-09-20,20:58,Medium,Rain,Icy,3,47.7708,-93.1276
2349,San Antonio,2021-08-13,08:24,Medium,Clear,Slippery,4,29.7068,-82.8174
2350,Chicago,2023-02-13,18:31,Medium,Windy,Wet,4,39.7251,-72.4263
2351,Chicago,2022-05-30,17:56,High,Fog,Dry,4,25.0251,-84.7042
2352,Columbus,2022-05-29,09:41,High,Snow,Under Construction,3,45.961,-90.7758
2353,San Antonio,2021-10-14,11:17,High,Rain,Icy,2,25.94,-116.9888
2354,Los Angeles,2023-06-21,17:30,Medium,Clear,Dry,1,40.095,-118.5319
2355,Dallas,2023-05-22,18:58,Medium,Clear,Wet,2,44.2993,-105.36
2356,Phoenix,2023-12-01,20:44,High,Clear,Dry,2,39.8742,-110.5713
2357,Chicago,2023-05-30,02:41,Medium,Fog,Icy,2,35.5627,-78.3905
2358,New York,2022-08-23,21:13,High,Clear,Dry,4,29.1812,-91.3015
2359,Phoenix,2021-06-27,11:51,High,Fog,Dry,5,28.4404,-81.4952
2360,Chicago,2023-02-21,19:52,Low,Rain,Wet,1,46.472,-73.7517
2361,New York,2022-04-28,07:46,Medium,Clear,Wet,5,25.6204,-114.1218
2362,Austin,2021-12-17,08:43,Low,Fog,Icy,4,32.2762,-107.8179
2363,Philadelphia,2023-07-07,05:56,High,Windy,Wet,3,26.6238,-80.8648
2364,Los Angeles,2023-05-12,13:20,Medium,Windy,Slippery,5,37.4381,-86.3545
2365,Phoenix,2023-07-16,18:29,Low,Clear,Dry,1,37.83,-106.27
2366,Dallas,2023-11-11,23:48,Low,Clear,Wet,5,31.0622,-95.3902
2367,Jacksonville,2023-04-22,08:01,High,Rain,Dry,2,30.4693,-101.2443
2368,San Diego,2021-08-11,07:59,Medium,Clear,Icy,1,37.5852,-80.0214
2369,San Diego,2021-07-24,07:36,Medium,Rain,Icy,1,36.7471,-115.0416
2370,New York,2021-02-24,17:31,Medium,Fog,Icy,5,25.8429,-115.8421
2371,Phoenix,2023-07-21,15:14,Low,Rain,Dry,5,45.5497,-110.357
2372,Houston,2023-11-14,17:54,Low,Cloudy,Slippery,2,41.4185,-119.6996
2373,San Antonio,2023-10-03,11:32,High,Fog,Slippery,2,32.7813,-86.0931
2374,Los Angeles,2021-01-28,19:28,Low,Clear,Icy,2,27.3035,-104.878
2375,Chicago,2021-03-29,17:49,Medium,Clear,Dry,1,37.0703,-89.8709
2376,Austin,2022-04-01,14:45,Low,Clear,Under Construction,5,29.8124,-71.4634
2377,Phoenix,2022-09-30,05:56,Low,Cloudy,Dry,2,46.5328,-71.1556
2378,Houston,2022-10-23,20:12,High,Clear,Wet,4,43.8401,-81.6249
2379,San Diego,2021-06-02,18:37,High,Rain,Dry,1,45.0953,-114.6096
2380,Los Angeles,2022-09-12,19:40,Medium,Clear,Dry,4,38.2136,-106.7409
